timestamp,building_id,sensor_id,temperature,humidity,power_consumption
2025-10-04T09:00:00Z,B006,S03,24.6,52.1,819.0
2025-10-04T03:00:00Z,B008,S02,25.0,49.7,852.0
2025-10-03T09:00:00Z,B008,S02,25.3,52.7,870.0
2025-10-02T18:00:00Z,B003,S01,15.8,65.1,536.0
2025-10-01T00:00:00Z,B002,S02,20.7,50.8,652.0
2025-10-03T06:00:00Z,B004,S03,27.9,52.0,865.0
2025-10-03T21:00:00Z,B004,S01,17.7,58.4,652.0
2025-10-05T03:00:00Z,B003,S02,24.2,48.1,658.0
2025-10-01T12:00:00Z,B001,S03,22.0,57.9,786.0
2025-10-02T18:00:00Z,B005,S03,14.9,63.2,648.0
2025-10-01T06:00:00Z,B007,S02,27.1,55.0,791.0
2025-10-03T00:00:00Z,B002,S01,20.3,58.0,710.0
2025-10-04T21:00:00Z,B001,S03,17.0,61.8,638.0
2025-10-05T06:00:00Z,B002,S02,26.1,50.7,677.0
2025-10-02T12:00:00Z,B008,S01,21.6,67.0,680.0
2025-10-03T06:00:00Z,B002,S02,23.9,42.6,699.0
2025-10-05T09:00:00Z,B005,S02,24.8,59.5,658.0
2025-10-01T09:00:00Z,B007,S01,25.3,57.9,831.0
2025-10-05T09:00:00Z,B009,S01,26.6,52.2,769.0
2025-10-03T00:00:00Z,B005,S01,22.8,55.3,759.0
2025-10-04T06:00:00Z,B008,S01,26.1,51.3,879.0
2025-10-01T15:00:00Z,B007,S03,16.4,74.8,616.0
2025-10-02T03:00:00Z,B002,S01,24.7,45.8,747.0
2025-10-05T09:00:00Z,B006,S03,23.6,54.8,781.0
2025-10-03T03:00:00Z,B003,S03,23.8,49.4,750.0
2025-10-04T18:00:00Z,B010,S03,17.1,62.4,657.0
2025-10-02T00:00:00Z,B006,S01,21.1,52.8,598.0
2025-10-01T12:00:00Z,B002,S01,20.4,63.7,626.0
2025-10-05T09:00:00Z,B002,S02,24.3,54.7,696.0
2025-10-04T06:00:00Z,B002,S03,25.1,45.3,686.0
2025-10-02T03:00:00Z,B006,S03,23.7,52.0,811.0
2025-10-04T12:00:00Z,B003,S01,20.3,58.0,727.0
2025-10-05T00:00:00Z,B002,S01,20.1,53.7,625.0
2025-10-04T00:00:00Z,B005,S03,21.1,56.5,733.0
2025-10-03T21:00:00Z,B001,S03,16.3,59.1,599.0
2025-10-05T03:00:00Z,B005,S03,24.4,48.3,733.0
2025-10-03T12:00:00Z,B010,S01,21.8,63.8,715.0
2025-10-04T06:00:00Z,B007,S02,27.8,50.4,727.0
2025-10-01T09:00:00Z,B010,S02,24.5,59.4,766.0
2025-10-03T00:00:00Z,B007,S02,23.3,63.9,773.0
2025-10-04T09:00:00Z,B008,S02,24.7,45.7,748.0
2025-10-02T03:00:00Z,B008,S01,24.5,52.0,689.0
2025-10-04T09:00:00Z,B002,S03,25.1,57.4,773.0
2025-10-01T06:00:00Z,B010,S02,26.8,48.5,835.0
2025-10-03T15:00:00Z,B003,S02,15.9,66.0,632.0
2025-10-02T18:00:00Z,B008,S01,16.2,64.8,509.0
2025-10-05T09:00:00Z,B003,S01,25.1,55.3,686.0
2025-10-01T18:00:00Z,B002,S01,14.9,64.6,612.0
2025-10-01T15:00:00Z,B004,S02,16.7,65.9,616.0
2025-10-02T21:00:00Z,B007,S02,18.4,60.5,509.0
2025-10-03T15:00:00Z,B007,S03,17.5,61.1,657.0
2025-10-04T21:00:00Z,B006,S03,16.4,62.0,659.0
2025-10-01T15:00:00Z,B007,S02,18.0,67.5,736.0
2025-10-01T09:00:00Z,B006,S03,24.0,56.3,756.0
2025-10-04T15:00:00Z,B007,S01,18.1,66.6,619.0
2025-10-01T15:00:00Z,B010,S02,17.1,61.3,636.0
2025-10-05T12:00:00Z,B001,S01,20.2,60.3,650.0
2025-10-03T09:00:00Z,B002,S01,23.6,60.5,704.0
2025-10-03T21:00:00Z,B003,S02,17.2,65.8,673.0
2025-10-04T09:00:00Z,B003,S01,24.6,55.0,723.0
2025-10-05T06:00:00Z,B007,S03,26.0,47.8,804.0
2025-10-02T15:00:00Z,B005,S02,17.4,66.0,598.0
2025-10-04T03:00:00Z,B005,S02,23.2,54.3,683.0
2025-10-02T12:00:00Z,B002,S03,19.3,67.7,693.0
2025-10-03T00:00:00Z,B008,S02,21.6,55.9,664.0
2025-10-04T12:00:00Z,B004,S03,21.5,63.0,730.0
2025-10-05T18:00:00Z,B002,S02,16.2,60.7,590.0
2025-10-04T09:00:00Z,B008,S01,26.5,60.7,893.0
2025-10-05T00:00:00Z,B006,S02,19.7,55.0,709.0
2025-10-01T21:00:00Z,B005,S02,17.5,60.9,694.0
2025-10-05T09:00:00Z,B006,S02,23.8,57.1,788.0
2025-10-02T21:00:00Z,B009,S03,17.1,54.1,680.0
2025-10-02T18:00:00Z,B007,S03,17.1,63.6,701.0
2025-10-01T03:00:00Z,B003,S01,25.1,52.5,674.0
2025-10-03T18:00:00Z,B003,S03,15.8,66.5,553.0
2025-10-04T15:00:00Z,B005,S02,17.0,69.4,573.0
2025-10-04T06:00:00Z,B004,S01,24.7,52.6,721.0
2025-10-04T00:00:00Z,B010,S01,21.3,65.0,639.0
2025-10-01T18:00:00Z,B002,S03,16.1,67.2,625.0
2025-10-02T21:00:00Z,B003,S02,17.1,63.9,635.0
2025-10-02T21:00:00Z,B006,S03,18.0,63.0,623.0
2025-10-01T00:00:00Z,B009,S03,21.8,54.0,702.0
2025-10-05T03:00:00Z,B001,S02,23.5,55.4,771.0
2025-10-01T15:00:00Z,B006,S01,16.0,58.5,616.0
2025-10-04T00:00:00Z,B001,S03,20.7,53.9,750.0
2025-10-04T21:00:00Z,B008,S03,17.8,63.7,615.0
2025-10-02T00:00:00Z,B009,S03,20.9,51.0,782.0
2025-10-02T06:00:00Z,B010,S03,25.7,56.4,858.0
2025-10-03T00:00:00Z,B001,S01,20.6,53.2,564.0
2025-10-05T21:00:00Z,B004,S02,18.5,59.5,704.0
2025-10-02T09:00:00Z,B001,S03,24.1,56.3,753.0
2025-10-02T00:00:00Z,B001,S03,22.6,53.1,617.0
2025-10-05T21:00:00Z,B009,S02,17.9,63.9,588.0
2025-10-04T12:00:00Z,B008,S02,21.4,62.9,706.0
2025-10-02T06:00:00Z,B004,S03,24.3,45.7,716.0
2025-10-05T15:00:00Z,B006,S03,17.6,66.1,588.0
2025-10-03T18:00:00Z,B001,S03,15.5,68.0,564.0
2025-10-05T18:00:00Z,B002,S03,15.9,66.4,554.0
2025-10-01T06:00:00Z,B009,S03,27.1,52.9,813.0
2025-10-03T18:00:00Z,B008,S03,16.8,67.4,591.0
2025-10-01T18:00:00Z,B003,S01,15.9,65.3,565.0
2025-10-03T06:00:00Z,B008,S03,26.7,53.6,797.0
2025-10-03T21:00:00Z,B009,S01,17.6,59.2,668.0
2025-10-05T15:00:00Z,B002,S01,17.1,61.9,520.0
2025-10-05T21:00:00Z,B004,S03,17.0,55.3,678.0
2025-10-05T18:00:00Z,B007,S03,17.0,67.7,668.0
2025-10-01T15:00:00Z,B006,S02,16.6,67.4,682.0
2025-10-01T15:00:00Z,B001,S01,15.7,66.4,585.0
2025-10-05T18:00:00Z,B009,S03,15.4,68.6,675.0
2025-10-04T21:00:00Z,B008,S01,17.8,67.8,588.0
2025-10-03T06:00:00Z,B001,S01,26.0,47.9,764.0
2025-10-02T12:00:00Z,B009,S01,21.4,66.0,720.0
2025-10-01T03:00:00Z,B002,S01,24.3,51.0,737.0
2025-10-04T06:00:00Z,B008,S03,26.4,57.4,842.0
2025-10-03T15:00:00Z,B006,S02,17.6,63.7,586.0
2025-10-02T09:00:00Z,B009,S01,25.4,58.8,790.0
2025-10-05T06:00:00Z,B003,S01,27.1,44.7,730.0
2025-10-05T03:00:00Z,B004,S02,24.4,51.6,763.0
2025-10-02T09:00:00Z,B007,S03,26.0,54.3,754.0
2025-10-02T06:00:00Z,B010,S02,26.5,43.3,730.0
2025-10-04T21:00:00Z,B003,S02,16.3,61.6,612.0
2025-10-05T06:00:00Z,B010,S01,25.1,54.8,776.0
2025-10-01T18:00:00Z,B010,S02,16.7,67.5,623.0
2025-10-03T12:00:00Z,B007,S02,20.8,67.0,683.0
2025-10-04T06:00:00Z,B005,S02,24.0,42.8,754.0
2025-10-03T15:00:00Z,B002,S02,17.7,62.8,532.0
2025-10-04T00:00:00Z,B002,S02,18.1,53.3,653.0
2025-10-01T18:00:00Z,B004,S02,15.2,63.6,494.0
2025-10-05T21:00:00Z,B006,S03,16.8,63.0,578.0
2025-10-03T06:00:00Z,B009,S01,25.8,49.6,1600.0
2025-10-01T18:00:00Z,B006,S01,16.5,65.1,544.0
2025-10-02T12:00:00Z,B006,S03,22.0,62.3,693.0
2025-10-01T00:00:00Z,B005,S02,20.6,54.0,591.0
2025-10-04T03:00:00Z,B008,S01,24.5,53.8,760.0
2025-10-03T12:00:00Z,B004,S01,21.7,67.9,607.0
2025-10-02T06:00:00Z,B004,S02,26.5,54.4,787.0
2025-10-05T06:00:00Z,B006,S01,26.5,47.3,861.0
2025-10-02T03:00:00Z,B004,S01,24.1,43.0,708.0
2025-10-05T00:00:00Z,B009,S03,21.9,54.5,673.0
2025-10-01T18:00:00Z,B010,S01,16.0,60.3,667.0
2025-10-04T09:00:00Z,B004,S02,23.8,58.1,803.0
2025-10-05T12:00:00Z,B008,S01,19.7,66.2,663.0
2025-10-05T18:00:00Z,B001,S02,14.9,65.0,481.0
2025-10-03T18:00:00Z,B008,S01,16.1,64.7,710.0
2025-10-02T15:00:00Z,B005,S03,17.0,60.6,720.0
2025-10-03T12:00:00Z,B010,S03,21.5,62.5,777.0
2025-10-05T15:00:00Z,B006,S01,17.3,72.0,686.0
2025-10-01T21:00:00Z,B006,S01,17.5,56.3,640.0
2025-10-03T03:00:00Z,B009,S03,25.9,50.9,883.0
2025-10-04T12:00:00Z,B001,S02,21.2,57.0,606.0
2025-10-03T09:00:00Z,B008,S01,25.4,60.6,885.0
2025-10-01T12:00:00Z,B010,S01,22.1,59.2,796.0
2025-10-04T12:00:00Z,B010,S02,20.4,68.4,801.0
2025-10-03T00:00:00Z,B004,S02,19.3,56.9,553.0
2025-10-03T15:00:00Z,B009,S02,19.2,66.4,654.0
2025-10-01T03:00:00Z,B005,S03,23.6,45.4,691.0
2025-10-03T21:00:00Z,B008,S02,16.7,64.4,526.0
2025-10-04T09:00:00Z,B001,S02,23.7,51.5,816.0
2025-10-03T00:00:00Z,B005,S02,20.9,64.4,708.0
2025-10-05T15:00:00Z,B001,S02,17.6,64.3,583.0
2025-10-04T03:00:00Z,B001,S03,24.7,46.6,600.0
2025-10-05T12:00:00Z,B010,S03,22.0,61.1,723.0
2025-10-01T15:00:00Z,B009,S03,18.4,66.9,655.0
2025-10-05T18:00:00Z,B008,S03,16.8,69.2,589.0
2025-10-05T18:00:00Z,B006,S01,17.3,70.0,604.0
2025-10-05T21:00:00Z,B005,S02,16.5,59.5,589.0
2025-10-01T18:00:00Z,B008,S01,16.3,65.7,562.0
2025-10-02T00:00:00Z,B006,S03,21.2,52.0,726.0
2025-10-02T06:00:00Z,B006,S03,26.7,51.7,806.0
2025-10-04T06:00:00Z,B007,S03,27.9,49.4,922.0
2025-10-04T21:00:00Z,B010,S01,17.9,62.5,691.0
2025-10-05T18:00:00Z,B010,S02,15.2,64.0,690.0
2025-10-05T00:00:00Z,B010,S01,21.5,53.6,781.0
2025-10-02T21:00:00Z,B007,S01,,60.3,568.0
2025-10-02T00:00:00Z,B009,S02,21.3,57.3,733.0
2025-10-05T12:00:00Z,B004,S02,20.8,59.7,662.0
2025-10-02T06:00:00Z,B005,S01,25.7,48.8,799.0
2025-10-05T00:00:00Z,B010,S03,21.2,57.8,841.0
2025-10-04T15:00:00Z,B007,S03,19.1,65.7,654.0
2025-10-02T15:00:00Z,B010,S01,18.9,67.6,661.0
2025-10-04T15:00:00Z,B001,S02,16.9,71.5,563.0
2025-10-02T00:00:00Z,B007,S03,19.3,56.9,759.0
2025-10-02T09:00:00Z,B001,S01,24.5,58.0,707.0
2025-10-04T00:00:00Z,B002,S01,19.2,51.1,558.0
2025-10-05T15:00:00Z,B008,S02,18.2,66.2,680.0
2025-10-05T21:00:00Z,B006,S01,16.8,54.6,527.0
2025-10-03T00:00:00Z,B002,S02,19.0,52.3,706.0
2025-10-05T06:00:00Z,B009,S01,26.8,43.5,789.0
2025-10-01T00:00:00Z,B004,S03,20.2,52.8,738.0
2025-10-01T03:00:00Z,B005,S02,24.6,54.3,780.0
2025-10-01T12:00:00Z,B009,S02,21.3,62.5,695.0
2025-10-03T21:00:00Z,B002,S01,15.9,55.1,443.0
2025-10-05T03:00:00Z,B007,S01,24.8,55.9,821.0
2025-10-05T21:00:00Z,B005,S01,18.8,53.5,633.0
2025-10-03T18:00:00Z,B007,S03,,64.5,703.0
2025-10-04T12:00:00Z,B004,S02,21.2,64.1,515.0
2025-10-02T12:00:00Z,B006,S01,21.3,60.8,627.0
2025-10-05T00:00:00Z,B009,S02,20.5,48.7,807.0
2025-10-05T12:00:00Z,B002,S01,21.1,60.0,723.0
2025-10-03T09:00:00Z,B005,S02,24.7,53.1,761.0
2025-10-03T15:00:00Z,B004,S03,17.6,55.6,608.0
2025-10-03T00:00:00Z,B005,S03,20.6,49.4,601.0
2025-10-02T21:00:00Z,B003,S01,17.2,61.0,617.0
2025-10-03T09:00:00Z,B009,S01,25.7,53.1,937.0
2025-10-01T18:00:00Z,B009,S02,14.9,66.7,539.0
2025-10-01T00:00:00Z,B005,S03,19.7,57.8,596.0
2025-10-02T00:00:00Z,B002,S03,19.1,54.7,605.0
2025-10-04T18:00:00Z,B008,S02,16.9,64.8,660.0
2025-10-01T03:00:00Z,B001,S01,23.0,52.2,647.0
2025-10-04T15:00:00Z,B003,S01,16.4,65.1,422.0
2025-10-04T03:00:00Z,B003,S01,24.9,51.2,738.0
2025-10-05T06:00:00Z,B008,S02,26.2,50.5,868.0
2025-10-04T18:00:00Z,B002,S03,16.8,67.8,589.0
2025-10-03T09:00:00Z,B010,S03,25.7,52.9,734.0
2025-10-02T21:00:00Z,B010,S03,18.1,55.6,564.0
2025-10-04T00:00:00Z,B008,S01,21.3,55.8,679.0
2025-10-05T03:00:00Z,B008,S01,23.2,52.8,747.0
2025-10-04T03:00:00Z,B009,S03,25.4,45.5,765.0
2025-10-05T18:00:00Z,B004,S01,16.1,56.4,674.0
2025-10-01T21:00:00Z,B010,S01,17.1,64.0,655.0
2025-10-01T15:00:00Z,B001,S02,17.1,62.5,580.0
2025-10-01T03:00:00Z,B002,S02,25.2,47.2,757.0
2025-10-04T21:00:00Z,B009,S01,19.5,62.9,785.0
2025-10-01T21:00:00Z,B007,S01,16.3,61.8,569.0
2025-10-04T15:00:00Z,B006,S01,17.4,66.5,651.0
2025-10-02T00:00:00Z,B003,S02,20.1,45.4,1600.0
2025-10-03T09:00:00Z,B009,S03,26.6,57.1,884.0
2025-10-01T15:00:00Z,B010,S03,19.0,71.2,795.0
2025-10-02T21:00:00Z,B005,S03,17.7,63.5,649.0
2025-10-02T06:00:00Z,B008,S01,27.3,58.9,719.0
2025-10-04T21:00:00Z,B008,S02,19.0,62.7,650.0
2025-10-01T00:00:00Z,B010,S01,22.6,60.3,654.0
2025-10-02T12:00:00Z,B008,S03,21.2,60.4,799.0
2025-10-01T21:00:00Z,B003,S01,17.7,58.3,532.0
2025-10-05T12:00:00Z,B004,S03,20.5,63.9,646.0
2025-10-01T15:00:00Z,B001,S03,15.8,64.0,608.0
2025-10-04T15:00:00Z,B004,S03,17.2,62.5,657.0
2025-10-04T03:00:00Z,B002,S03,23.6,44.4,654.0
2025-10-02T18:00:00Z,B007,S02,17.2,63.3,612.0
2025-10-02T09:00:00Z,B003,S03,24.1,60.8,717.0
2025-10-05T03:00:00Z,B002,S03,22.5,45.7,692.0
2025-10-04T12:00:00Z,B005,S03,21.7,60.1,722.0
2025-10-05T09:00:00Z,B004,S03,24.7,62.3,743.0
2025-10-05T21:00:00Z,B005,S03,16.3,60.5,579.0
2025-10-03T15:00:00Z,B004,S02,18.3,66.0,504.0
2025-10-03T18:00:00Z,B002,S02,14.9,65.9,1600.0
2025-10-04T12:00:00Z,B009,S01,20.6,64.4,720.0
2025-10-01T00:00:00Z,B009,S02,22.5,58.6,717.0
2025-10-02T03:00:00Z,B001,S02,23.1,50.2,672.0
2025-10-05T21:00:00Z,B010,S01,17.8,63.0,675.0
2025-10-04T15:00:00Z,B009,S02,18.2,62.7,619.0
2025-10-02T03:00:00Z,B005,S02,23.2,49.0,684.0
2025-10-01T18:00:00Z,B005,S01,17.8,68.1,696.0
2025-10-03T03:00:00Z,B005,S01,24.5,46.3,644.0
2025-10-04T06:00:00Z,B001,S03,25.4,49.8,703.0
2025-10-01T09:00:00Z,B004,S03,23.1,58.8,690.0
2025-10-01T18:00:00Z,B006,S02,15.6,65.9,591.0
2025-10-05T12:00:00Z,B009,S02,21.6,61.8,689.0
2025-10-01T18:00:00Z,B007,S01,18.5,63.4,558.0
2025-10-04T18:00:00Z,B002,S02,14.2,66.4,467.0
2025-10-01T06:00:00Z,B003,S02,27.0,47.1,786.0
2025-10-04T15:00:00Z,B001,S01,17.1,65.0,477.0
2025-10-02T03:00:00Z,B002,S02,24.5,55.8,737.0
2025-10-01T03:00:00Z,B009,S02,25.6,49.9,734.0
2025-10-03T12:00:00Z,B001,S03,20.1,67.9,505.0
2025-10-05T15:00:00Z,B002,S02,16.4,62.1,628.0
2025-10-02T21:00:00Z,B005,S01,17.3,56.4,558.0
2025-10-01T21:00:00Z,B006,S02,16.7,59.9,550.0
2025-10-04T09:00:00Z,B009,S01,25.1,57.2,883.0
2025-10-01T12:00:00Z,B001,S02,21.0,64.8,531.0
2025-10-04T18:00:00Z,B006,S03,15.8,66.4,601.0
2025-10-02T15:00:00Z,B004,S01,17.4,70.5,549.0
2025-10-05T18:00:00Z,B006,S02,15.8,63.2,542.0
2025-10-01T18:00:00Z,B005,S03,15.5,61.7,518.0
2025-10-01T21:00:00Z,B008,S01,17.5,61.8,632.0
2025-10-03T12:00:00Z,B004,S03,20.1,66.1,653.0
2025-10-05T21:00:00Z,B001,S01,17.3,59.2,569.0
2025-10-05T06:00:00Z,B004,S02,26.0,48.8,803.0
2025-10-02T15:00:00Z,B009,S01,17.5,69.4,615.0
2025-10-01T21:00:00Z,B009,S02,18.8,62.1,625.0
2025-10-03T00:00:00Z,B004,S03,21.1,56.1,
2025-10-03T12:00:00Z,B003,S01,21.4,61.7,645.0
2025-10-05T09:00:00Z,B001,S01,24.8,58.2,686.0
2025-10-04T09:00:00Z,B007,S03,24.3,60.4,787.0
2025-10-04T15:00:00Z,B003,S02,17.1,61.9,380.0
2025-10-05T12:00:00Z,B003,S01,19.9,65.3,626.0
2025-10-05T12:00:00Z,B006,S01,21.3,64.4,658.0
2025-10-02T18:00:00Z,B006,S02,15.0,60.3,681.0
2025-10-03T18:00:00Z,B006,S01,17.1,70.0,655.0
2025-10-01T12:00:00Z,B008,S01,22.9,65.8,811.0
2025-10-05T03:00:00Z,B004,S01,24.1,48.4,775.0
2025-10-04T09:00:00Z,B001,S03,24.1,60.3,750.0
2025-10-04T15:00:00Z,B003,S03,16.7,69.3,592.0
2025-10-01T12:00:00Z,B005,S02,20.2,60.7,582.0
2025-10-04T00:00:00Z,B007,S02,21.5,57.0,752.0
2025-10-01T21:00:00Z,B001,S02,15.8,61.6,488.0
2025-10-01T09:00:00Z,B002,S03,23.5,56.3,680.0
2025-10-03T15:00:00Z,B001,S01,16.2,64.5,642.0
2025-10-01T06:00:00Z,B004,S02,26.1,56.9,649.0
2025-10-04T09:00:00Z,B010,S01,25.2,58.2,808.0
2025-10-04T15:00:00Z,B009,S01,18.4,69.8,751.0
2025-10-03T15:00:00Z,B007,S01,17.9,63.0,595.0
2025-10-04T09:00:00Z,B010,S02,24.8,57.6,681.0
2025-10-05T03:00:00Z,B001,S01,23.2,52.1,603.0
2025-10-04T09:00:00Z,B007,S02,24.8,53.3,810.0
2025-10-01T09:00:00Z,B008,S03,25.6,52.3,841.0
2025-10-01T09:00:00Z,B009,S03,25.5,58.1,869.0
2025-10-05T06:00:00Z,B010,S02,27.1,46.5,758.0
2025-10-03T09:00:00Z,B005,S03,24.6,56.1,843.0
2025-10-01T03:00:00Z,B005,S01,24.7,52.3,585.0
2025-10-02T09:00:00Z,B008,S03,25.4,54.5,879.0
2025-10-05T12:00:00Z,B003,S03,21.2,65.3,757.0
2025-10-05T21:00:00Z,B007,S01,17.0,59.2,508.0
2025-10-02T12:00:00Z,B001,S03,21.7,67.0,629.0
2025-10-01T09:00:00Z,B007,S03,24.2,58.3,2500.0
2025-10-04T03:00:00Z,B007,S01,24.8,51.1,813.0
2025-10-05T21:00:00Z,B003,S01,17.4,60.4,582.0
2025-10-01T12:00:00Z,B007,S02,21.6,53.5,865.0
2025-10-01T12:00:00Z,B006,S01,21.1,57.2,572.0
2025-10-04T06:00:00Z,B010,S03,26.5,56.6,768.0
2025-10-01T00:00:00Z,B004,S02,19.7,58.6,727.0
2025-10-03T03:00:00Z,B003,S01,24.8,51.7,749.0
2025-10-04T00:00:00Z,B008,S03,21.7,54.2,661.0
2025-10-03T00:00:00Z,B010,S01,21.2,55.7,710.0
2025-10-01T03:00:00Z,B010,S03,25.9,50.5,825.0
2025-10-02T18:00:00Z,B005,S01,17.1,63.8,732.0
2025-10-02T12:00:00Z,B007,S02,22.2,62.7,716.0
2025-10-04T18:00:00Z,B005,S02,14.8,60.8,569.0
2025-10-01T03:00:00Z,B002,S03,23.5,52.8,749.0
2025-10-05T00:00:00Z,B003,S02,21.2,56.1,702.0
2025-10-02T06:00:00Z,B003,S02,25.3,48.1,748.0
2025-10-01T09:00:00Z,B007,S02,25.0,55.8,802.0
2025-10-03T00:00:00Z,B010,S02,22.2,54.6,761.0
2025-10-04T15:00:00Z,B008,S03,17.5,74.4,685.0
2025-10-03T21:00:00Z,B002,S02,15.7,59.6,503.0
2025-10-03T00:00:00Z,B010,S03,22.5,57.4,777.0
2025-10-04T12:00:00Z,B009,S03,22.9,60.6,794.0
2025-10-04T18:00:00Z,B009,S02,16.4,68.0,650.0
2025-10-02T06:00:00Z,B003,S01,26.0,57.0,744.0
2025-10-03T21:00:00Z,B007,S03,17.3,56.1,669.0
2025-10-03T09:00:00Z,B010,S01,24.9,56.3,695.0
2025-10-03T12:00:00Z,B008,S03,22.6,56.4,654.0
2025-10-04T21:00:00Z,B004,S01,17.0,63.6,663.0
2025-10-02T12:00:00Z,B010,S01,20.6,60.1,601.0
2025-10-04T00:00:00Z,B008,S02,21.0,54.9,
2025-10-02T06:00:00Z,B007,S01,25.5,53.7,718.0
2025-10-05T06:00:00Z,B005,S02,26.2,52.0,766.0
2025-10-01T18:00:00Z,B004,S01,14.7,71.2,707.0
2025-10-04T03:00:00Z,B003,S03,24.7,49.0,736.0
2025-10-02T21:00:00Z,B005,S02,16.4,62.1,509.0
2025-10-05T21:00:00Z,B008,S02,18.2,56.5,712.0
2025-10-02T09:00:00Z,B002,S03,24.2,55.1,709.0
2025-10-03T18:00:00Z,B005,S01,15.2,69.7,593.0
2025-10-03T03:00:00Z,B005,S02,25.3,44.1,658.0
2025-10-02T21:00:00Z,B002,S02,17.7,62.5,515.0
